Join_Count,TARGET_FID,xid,price202403,p_x_y,DB4201T_ID,label,KMeamsID,Krigin
1,2148,2610635944.000000000000000,16349,16349_114.2749433_30.596375,3,0,8,19
1,2149,2610610560.000000000000000,15918,15918_114.2741655_30.5995012,3,0,8,19
1,2150,2610515948.000000000000000,16055,16055_114.2723132_30.59930922,3,0,8,19
1,2151,2610934312.000000000000000,24174,24174_114.2830023_30.59780429,3,0,8,19
1,2152,2610165792.000000000000000,17538,17538_114.304812_30.62808136,5,30,91,21
1,2153,2610075081.000000000000000,9732,9732_114.2742448_30.61895274,8,40,118,17
1,2154,2700060182.000000000000000,15257,15257_114.2825859_30.59619556,3,0,8,19
1,2155,2610163694.000000000000000,14170,14170_114.2470711_30.51921835,32,20,65,17
1,2156,2610160892.000000000000000,31373,31373_114.2989912_30.6055216,2,31,104,24
1,2157,2610160884.000000000000000,20333,20333_114.2946119_30.58561534,1,0,8,21
1,2158,2610160874.000000000000000,10000,10000_114.3358807_30.66726442,9,10,44,16
1,2159,2610160158.000000000000000,13164,13164_114.2859561_30.58576438,1,0,8,18
1,2160,2610157996.000000000000000,19733,19733_114.2959657_30.58912537,1,0,8,21
1,2161,2610154834.000000000000000,20971,20971_114.2826802_30.59317135,3,0,8,19
1,2162,2611247294.000000000000000,13610,13610_114.2803432_30.59692589,3,0,8,20
1,2163,2611221742.000000000000000,19785,19785_114.2965036_30.59270534,1,0,8,22
1,2164,2611207392.000000000000000,16048,16048_114.2966842_30.65200102,14,20,70,19
1,2165,2610926508.000000000000000,34639,34639_114.2979429_30.60873141,4,31,104,25
1,2166,2610904480.000000000000000,19791,19791_114.2960253_30.59065969,1,0,8,22
1,2167,2610868040.000000000000000,16208,16208_114.2934767_30.6531027,14,20,70,19
1,2168,2610867788.000000000000000,17133,17133_114.2925982_30.59672624,1,0,8,23
1,2169,2610867758.000000000000000,13527,13527_114.2819255_30.58714053,1,0,8,18
1,2170,2610867720.000000000000000,16892,16892_114.2877064_30.58483627,1,0,8,19
1,2171,2610866378.000000000000000,17990,17990_114.2960123_30.60318104,2,0,8,22
1,2172,2610805394.000000000000000,17400,17400_114.2883639_30.62149673,8,40,118,19
1,2173,2610805380.000000000000000,19091,19091_114.281173_30.59547269,3,0,8,19
1,2174,2610805352.000000000000000,29133,29133_114.2729613_30.59670971,3,0,8,19
1,2175,2610675942.000000000000000,15694,15694_114.2946119_30.58561534,1,0,8,21
1,2176,2610155134.000000000000000,15643,15643_114.195929_30.57670468,35,31,101,16
1,2177,2610867806.000000000000000,35973,35973_114.2875774_30.61522358,4,40,118,21
1,2178,2610806348.000000000000000,16780,16780_114.3297271_30.65599437,9,10,44,18
1,2179,2610806236.000000000000000,17453,17453_114.2823253_30.61250378,8,40,118,22
1,2180,2610651972.000000000000000,13475,13475_114.3099609_30.63432294,5,30,91,20
1,2181,2610649760.000000000000000,28498,28498_114.3000015_30.60246544,2,0,8,24
1,2182,2610648822.000000000000000,17988,17988_114.2826522_30.59058056,1,0,8,19
1,2183,2610648738.000000000000000,26365,26365_114.286183_30.60975857,4,40,118,21
1,2184,2610642714.000000000000000,15083,15083_114.2868912_30.63535515,14,20,70,18
1,2185,2610611834.000000000000000,13758,13758_114.2930112_30.5950965,1,0,8,22
1,2186,2610609676.000000000000000,12573,12573_114.2775756_30.62343071,8,40,118,18
1,2187,2610608490.000000000000000,24737,24737_114.3142277_30.63287569,5,30,91,25
1,2188,2610165904.000000000000000,23601,23601_114.293165_30.58457027,1,0,8,21
1,2189,2610159092.000000000000000,33071,33071_114.3219406_30.63725014,7,11,56,25
1,2190,2610158554.000000000000000,15178,15178_114.2737374_30.59506689,3,0,8,19
1,2191,2610158550.000000000000000,15605,15605_114.2755006_30.59347409,3,0,8,19
1,2192,2610158548.000000000000000,14604,14604_114.2739373_30.59984475,3,0,8,19
1,2193,2610161974.000000000000000,14230,14230_114.2974787_30.65394094,14,20,70,19
1,2194,2610161752.000000000000000,13400,13400_114.3379328_30.66187831,9,10,44,16
1,2195,2610160904.000000000000000,13384,13384_114.2833235_30.58790253,1,0,8,18
1,2196,2610156898.000000000000000,17905,17905_114.1976427_30.52414955,42,11,52,17
1,2197,2610190982.000000000000000,22472,22472_114.2910274_30.64661223,14,20,70,18
1,2198,2610132902.000000000000000,16538,16538_114.283901_30.58821619,1,0,8,18
1,2199,2610073546.000000000000000,18920,18920_114.3052542_30.63135742,5,30,91,18
1,2200,2700060174.000000000000000,16033,16033_114.2747056_30.59106476,3,0,8,19
1,2201,2610061880.000000000000000,16477,16477_114.3055519_30.63231678,5,30,91,18
1,2202,2700060205.000000000000000,14133,14133_114.2854255_30.59259286,1,0,8,19
1,2203,2610019858.000000000000000,13176,13176_114.3064004_30.62946403,5,30,91,18
1,2204,2610009301.000000000000000,14003,14003_114.2920651_30.5887658,1,0,8,21
1,2205,2610009281.000000000000000,18503,18503_114.2938992_30.59064694,1,0,8,22
1,2206,2610009195.000000000000000,12934,12934_114.2713841_30.59488759,3,0,8,19
1,2207,2610158630.000000000000000,25788,25788_114.3004665_30.60278619,2,31,104,24
1,2208,2610160770.000000000000000,11621,11621_114.2850286_30.61605262,8,40,118,22
1,2209,2610160756.000000000000000,10717,10717_114.3243274_30.66836429,14,10,44,16
1,2210,2610160744.000000000000000,20644,20644_114.2866962_30.61383694,4,40,118,21
1,2211,2610159856.000000000000000,10764,10764_114.2722588_30.6265175,8,40,118,18
1,2212,2610154800.000000000000000,11827,11827_114.3069894_30.64160371,14,10,44,19
1,2213,2610154422.000000000000000,17512,17512_114.292945_30.59266806,1,0,8,22
1,2214,2610153134.000000000000000,30952,30952_114.2927168_30.59239167,1,0,8,22
1,2215,2610882130.000000000000000,18692,18692_114.3001947_30.62570599,5,30,91,18
1,2216,2610158986.000000000000000,17541,17541_114.22432_30.57038182,34,1,22,18
1,2217,2610867006.000000000000000,15419,15419_114.2856049_30.595663,3,0,8,19
1,2218,2610806428.000000000000000,9618,9618_114.3344237_30.65466475,9,10,44,18
1,2219,2610805382.000000000000000,15498,15498_114.2722342_30.59503441,3,0,8,19
1,2220,2610803520.000000000000000,19718,19718_114.2768613_30.61388065,8,40,118,20
1,2221,2610659380.000000000000000,8794,8794_114.3223096_30.66297678,14,10,44,17
1,2222,2610651928.000000000000000,19463,19463_114.2824773_30.59066664,1,0,8,19
1,2223,2610651156.000000000000000,21509,21509_114.3051782_30.6295109,5,30,91,18
1,2224,2610650002.000000000000000,24905,24905_114.2738284_30.59520167,3,0,8,19
1,2225,2610644602.000000000000000,31571,31571_114.2982895_30.6054855,2,31,104,24
1,2226,2610628864.000000000000000,33899,33899_114.2835533_30.60144782,3,0,8,19
1,2227,2610623122.000000000000000,20509,20509_114.2795125_30.62371732,8,40,118,18
1,2228,2610620118.000000000000000,12196,12196_114.281671_30.62284065,8,40,118,19
1,2229,2610620076.000000000000000,22570,22570_114.2866908_30.59740813,3,0,8,20
1,2230,2610614066.000000000000000,12135,12135_114.3217733_30.64150352,14,10,44,21
1,2231,2610610564.000000000000000,12226,12226_114.2837336_30.60345074,3,0,8,19
1,2232,2610583544.000000000000000,15819,15819_114.2890519_30.59507646,1,0,8,20
1,2233,2610417462.000000000000000,13128,13128_114.2832162_30.5968512,3,0,8,19
1,2234,2610153024.000000000000000,11043,11043_114.3057562_30.65902529,11,10,44,18
1,2235,2611039992.000000000000000,11686,11686_114.3233072_30.65746481,14,10,44,17
1,2236,2610875526.000000000000000,9935,9935_114.3168948_30.65800593,14,10,44,17
1,2237,2611071422.000000000000000,17329,17329_114.2182549_30.53360497,42,11,52,17
1,2238,2611201772.000000000000000,19479,19479_114.2756523_30.65361048,15,20,70,19
1,2239,2611080318.000000000000000,17579,17579_114.3035225_30.64317627,14,20,70,19
1,2240,2610717858.000000000000000,33493,33493_114.281236_30.61512741,8,40,118,22
1,2241,2610369264.000000000000000,19151,19151_114.2720201_30.59648928,3,0,8,19
1,2242,2610114140.000000000000000,16092,16092_114.2799175_30.62012472,8,40,118,18
1,2243,2700060283.000000000000000,29650,29650_114.2889622_30.61539151,4,40,118,21
1,2244,2700060091.000000000000000,19396,19396_114.2946838_30.62211046,5,30,91,20
1,2245,2610020156.000000000000000,18079,18079_114.2809718_30.61324138,8,40,118,22
1,2246,2610009547.000000000000000,12884,12884_114.2866789_30.58549806,1,0,8,19
1,2247,2610009292.000000000000000,18244,18244_114.2895256_30.59328816,1,0,8,20
1,2248,2610009282.000000000000000,20838,20838_114.2910936_30.59356447,1,0,8,20
1,2249,2610009237.000000000000000,51768,51768_114.2787332_30.61889667,8,40,118,18
1,2250,2610162258.000000000000000,31365,31365_114.2880209_30.59105407,1,0,8,20
1,2251,2610159602.000000000000000,28986,28986_114.3002822_30.6038816,2,31,104,24
1,2252,2610158686.000000000000000,12530,12530_114.2958767_30.63136123,5,30,91,18
1,2253,2610163872.000000000000000,14471,14471_114.3316185_30.65752626,9,10,44,17
1,2254,2610162908.000000000000000,11458,11458_114.2944216_30.6290844,5,30,91,18
1,2255,2610160640.000000000000000,12241,12241_114.2888932_30.58525119,1,0,8,19
1,2256,2610155720.000000000000000,8744,8744_114.3143069_30.67286781,14,10,44,16
1,2257,2610914240.000000000000000,14711,14711_114.2815622_30.59394218,3,0,8,19
1,2258,2610155902.000000000000000,12530,12530_114.2222412_30.49541027,40,11,52,17
1,2259,2610651054.000000000000000,15784,15784_114.2844861_30.58864971,1,0,8,18
1,2260,2610650674.000000000000000,14126,14126_114.2726733_30.59623066,3,0,8,19
1,2261,2610649762.000000000000000,14998,14998_114.2878671_30.58334626,1,0,8,20
1,2262,2610648844.000000000000000,14979,14979_114.2766336_30.59931291,3,0,8,20
1,2263,2610647332.000000000000000,13103,13103_114.2856389_30.59949644,3,0,8,19
1,2264,2610639404.000000000000000,10863,10863_114.2996589_30.63183504,5,30,91,18
1,2265,2610629264.000000000000000,14136,14136_114.2948087_30.6179241,4,30,91,20
1,2266,2610628856.000000000000000,15581,15581_114.2934008_30.60114634,1,0,8,22
1,2267,2610627904.000000000000000,19170,19170_114.2919522_30.61771797,4,40,118,20
1,2268,2610620120.000000000000000,16219,16219_114.2770491_30.60139608,3,0,8,20
1,2269,2610616786.000000000000000,33213,33213_114.2999618_30.5968237,1,0,8,25
1,2270,2610611876.000000000000000,16513,16513_114.2967483_30.59194197,1,0,8,22
1,2271,2610611858.000000000000000,22926,22926_114.2933201_30.59837492,1,0,8,23
1,2272,2610611844.000000000000000,14996,14996_114.2882817_30.58870675,1,0,8,19
1,2273,2610611824.000000000000000,16861,16861_114.2932788_30.60131795,1,0,8,22
1,2274,2610610544.000000000000000,21150,21150_114.291534_30.61690361,4,40,118,21
1,2275,2610610472.000000000000000,33329,33329_114.2830115_30.61043426,4,40,118,21
1,2276,2610609678.000000000000000,17223,17223_114.2871133_30.59341327,1,0,8,20
1,2277,2610606642.000000000000000,21248,21248_114.2711455_30.59802894,3,0,8,19
1,2278,2610539266.000000000000000,12893,12893_114.2800414_30.61708565,8,40,118,20
1,2279,2610929368.000000000000000,15041,15041_114.2057999_30.51649738,42,11,52,17
1,2280,2610160160.000000000000000,13104,13104_114.286702_30.58505593,1,0,8,19
1,2281,2610157734.000000000000000,24247,24247_114.2877043_30.60287445,4,0,8,20
1,2282,2610156406.000000000000000,11029,11029_114.2719267_30.62259854,8,40,118,17
1,2283,2610153624.000000000000000,20124,20124_114.2720806_30.59677806,3,0,8,19
1,2284,2611281530.000000000000000,16569,16569_114.2938039_30.61673992,4,30,91,21
1,2285,2611205090.000000000000000,11931,11931_114.2898933_30.5907826,1,0,8,20
1,2286,2611189496.000000000000000,17951,17951_114.2937677_30.59270575,1,0,8,22
1,2287,2610922910.000000000000000,12192,12192_114.2950396_30.62664683,5,30,91,18
1,2288,2610918678.000000000000000,20589,20589_114.3005794_30.62032172,5,30,91,20
1,2289,2610906954.000000000000000,36550,36550_114.2984352_30.59774985,1,0,8,25
1,2290,2610890554.000000000000000,17652,17652_114.2622871_30.64711904,15,20,70,18
1,2291,2610885206.000000000000000,20750,20750_114.2701641_30.60003167,3,0,8,19
1,2292,2610880880.000000000000000,30419,30419_114.2802373_30.6106564,8,40,118,21
1,2293,2610825184.000000000000000,23166,23166_114.2996405_30.59769121,1,0,8,25
1,2294,2610806266.000000000000000,24513,24513_114.3099614_30.62988644,5,30,91,21
1,2295,2610806232.000000000000000,11130,11130_114.2714243_30.62527665,8,40,118,18
1,2296,2610804620.000000000000000,43560,43560_114.3033407_30.61311545,2,31,104,25
1,2297,2610796142.000000000000000,23085,23085_114.2921718_30.59657167,1,0,8,23
1,2298,2610703232.000000000000000,29490,29490_114.2809718_30.61324138,8,40,118,22
1,2299,2610662158.000000000000000,18739,18739_114.2921645_30.59634484,1,0,8,23
1,2300,2610162072.000000000000000,8220,8220_114.1372542_30.56749778,99,30,90,14
1,2301,2610539602.000000000000000,14197,14197_114.2804949_30.59724777,3,0,8,20
1,2302,2611168000.000000000000000,15477,15477_114.2893834_30.65715165,15,20,70,19
1,2303,2611126362.000000000000000,11961,11961_114.3268715_30.65484844,14,10,44,18
1,2304,2611031778.000000000000000,17601,17601_114.2891358_30.63430897,14,20,70,18
1,2305,2610319356.000000000000000,15593,15593_114.2927297_30.61687767,4,30,91,21
1,2306,2610079540.000000000000000,19237,19237_114.2801792_30.62816481,8,40,118,18
1,2307,2610074364.000000000000000,19451,19451_114.2812853_30.60414287,3,0,8,19
1,2308,2610061785.000000000000000,17613,17613_114.2825801_30.63862181,14,20,70,19
1,2309,2700060076.000000000000000,14660,14660_114.2713504_30.59812752,3,0,8,19
1,2310,2610020105.000000000000000,13455,13455_114.2892686_30.58114048,1,0,8,20
1,2311,2610160598.000000000000000,13409,13409_114.2916733_30.58298744,1,0,8,20
1,2312,2610160556.000000000000000,12097,12097_114.286238_30.58506462,1,0,8,18
1,2313,2610160504.000000000000000,11731,11731_114.2778534_30.61719309,8,40,118,20
1,2314,2610160518.000000000000000,21195,21195_114.2907429_30.59397938,1,0,8,20
1,2315,2610160500.000000000000000,21117,21117_114.2801154_30.61092763,8,40,118,21
1,2316,2610160490.000000000000000,16893,16893_114.2933496_30.6136885,4,30,91,21
1,2317,2610160488.000000000000000,21046,21046_114.2937958_30.61738232,4,30,91,21
1,2318,2610160476.000000000000000,12961,12961_114.2956843_30.61908863,4,30,91,20
1,2319,2610160474.000000000000000,13829,13829_114.2955929_30.61890207,4,30,91,20
1,2320,2610160252.000000000000000,14586,14586_114.3133711_30.63601331,5,30,91,20
1,2321,2610154900.000000000000000,25273,25273_114.2515443_30.51966992,32,21,73,18
1,2322,2610155116.000000000000000,22553,22553_114.3023806_30.65852267,14,10,44,18
1,2323,2610154760.000000000000000,10069,10069_114.2946094_30.61944373,4,30,91,20
1,2324,2610154192.000000000000000,13543,13543_114.3193844_30.63676978,5,10,44,22
1,2325,2610153482.000000000000000,16339,16339_114.2821004_30.60239542,3,0,8,19
1,2326,2610153480.000000000000000,17495,17495_114.2913397_30.59095338,1,0,8,20
1,2327,2610880692.000000000000000,20595,20595_114.294486_30.60509073,4,0,8,22
1,2328,2610867264.000000000000000,16355,16355_114.2777043_30.59213495,3,0,8,19
1,2329,2610803704.000000000000000,24060,24060_114.288884_30.59562291,1,0,8,20
1,2330,2610803626.000000000000000,19990,19990_114.2899478_30.58946937,1,0,8,19
1,2331,2610802916.000000000000000,11439,11439_114.2793238_30.59062209,3,0,8,19
1,2332,2610746702.000000000000000,11882,11882_114.277825_30.62600366,8,40,118,18
1,2333,2610671698.000000000000000,18140,18140_114.2954947_30.58721091,1,0,8,21
1,2334,2610651048.000000000000000,9668,9668_114.2856027_30.62097467,8,40,118,19
1,2335,2610650330.000000000000000,12016,12016_114.2955579_30.62658838,5,30,91,18
1,2336,2610644952.000000000000000,9634,9634_114.3184575_30.6684025,14,10,44,17
1,2337,2610617430.000000000000000,26493,26493_114.2998718_30.60951499,2,31,104,25
1,2338,2610612006.000000000000000,18725,18725_114.2762634_30.62063973,8,40,118,18
1,2339,2610611818.000000000000000,22761,22761_114.2798431_30.61800605,8,40,118,18
1,2340,2610600708.000000000000000,14589,14589_114.2789292_30.59004176,3,0,8,18
1,2341,2610597264.000000000000000,19055,19055_114.2791309_30.62760572,8,40,118,18
1,2342,2611281348.000000000000000,17668,17668_114.1844296_30.54250635,37,31,100,17
1,2343,2610158812.000000000000000,11328,11328_114.3158265_30.63582556,5,10,44,22
1,2344,2610160454.000000000000000,12692,12692_114.2792491_30.58916676,3,0,8,18
1,2345,2610160452.000000000000000,14406,14406_114.2800529_30.59086296,3,0,8,19
1,2346,2610160448.000000000000000,13899,13899_114.2768774_30.59117111,3,0,8,19
1,2347,2610160372.000000000000000,12884,12884_114.2853178_30.61572107,8,40,118,22
1,2348,2610159848.000000000000000,31053,31053_114.305456_30.60569911,2,31,104,25
1,2349,2610155912.000000000000000,24791,24791_114.280039_30.60422869,3,0,8,20
1,2350,2611098852.000000000000000,15165,15165_114.2243336_30.50624082,41,11,52,18
1,2351,2610154934.000000000000000,20114,20114_114.2363289_30.55652866,33,0,6,16
1,2352,2611128228.000000000000000,16199,16199_114.2317475_30.51770603,41,21,73,17
1,2353,2610152914.000000000000000,15425,15425_114.2317844_30.53037061,42,20,65,17
1,2354,2610153194.000000000000000,22492,22492_114.2642259_30.53738104,32,41,123,18
1,2355,2610156410.000000000000000,10477,10477_114.1976867_30.51833449,42,10,38,17
1,2356,2611055106.000000000000000,15287,15287_114.1934702_30.56243841,35,31,100,16
1,2357,2610153608.000000000000000,16855,16855_114.2119447_30.51569126,42,11,52,17
1,2358,2610154720.000000000000000,25323,25323_114.254084_30.52172388,32,21,73,20
1,2359,2610154952.000000000000000,15786,15786_114.1950543_30.50360749,40,11,52,17
1,2360,2611071368.000000000000000,15509,15509_114.209372_30.51165117,42,11,52,17
1,2361,2610154616.000000000000000,18486,18486_114.2041717_30.5329516,42,11,52,17
1,2362,2610156962.000000000000000,17622,17622_114.1975915_30.52871211,42,11,52,17
1,2363,2610159308.000000000000000,13131,13131_114.1937455_30.53194474,42,10,38,17
1,2364,2610155994.000000000000000,14307,14307_114.2267107_30.50016206,41,11,52,17
1,2365,2611120736.000000000000000,15854,15854_114.2000547_30.56551622,35,31,100,17
1,2366,2610949930.000000000000000,14454,14454_114.2075599_30.51986663,42,11,52,17
1,2367,2610154000.000000000000000,16170,16170_114.1963896_30.52218115,42,11,52,17
1,2368,2611137642.000000000000000,16350,16350_114.2015312_30.53616072,42,11,52,17
1,2369,2610162040.000000000000000,18091,18091_114.2715255_30.55124864,30,41,123,19
